ensembl_gene_id	hgnc_symbol	logFC	logCPM	F	PValue	FDR
ENSG00000128512	DOCK4	1.217097092	4.510737324	24.02640785	0.000830522	0.003660754
ENSG00000129195	PIMREG	-3.361117227	4.255306808	22.94940678	0.000969608	0.004120234
ENSG00000129235	TXNDC17	1.524202221	5.134876057	25.48297642	0.000679118	0.00314181
ENSG00000129245	FXR2	0.66932412	5.771104182	23.11363247	0.000946654	0.004041326
ENSG00000130477	UNC13A	2.149899946	1.807205434	24.85108484	0.000740259	0.003358297
ENSG00000131094	C1QL1	-3.080069882	0.016726388	22.60960887	0.001019303	0.00426664
ENSG00000131389	SLC6A6	2.415508297	6.171613967	22.27720307	0.001070964	0.004435509
ENSG00000131503	ANKHD1	-1.130559728	2.659458312	22.61754781	0.001018107	0.004264235
ENSG00000131652	THOC6	-1.19655945	3.823969401	24.13213238	0.000818226	0.003621079
ENSG00000131697	NPHP4	-0.982227383	3.358428468	23.13775512	0.000943339	0.004028573
ENSG00000132376	INPP5K	1.744904717	4.505053353	24.01304844	0.000832091	0.003662965
ENSG00000132854	KANK4	-3.611886805	4.289579439	25.44722717	0.000682409	0.003154904
ENSG00000132970	WASF3	-0.753914454	5.3539363	21.53896148	0.001197636	0.004806312
ENSG00000133048	CHI3L1	3.365540341	0.071597528	22.71330087	0.001003815	0.004222424
ENSG00000133106	EPSTI1	3.24147732	0.763809503	23.47086847	0.000898975	0.00388019
ENSG00000133895	MEN1	-1.007050162	4.043130389	24.27723023	0.000801711	0.003567002
ENSG00000134198	TSPAN2	-1.60843416	0.686429564	25.1662404	0.00070896	0.003257417
ENSG00000134253	TRIM45	-1.010318735	4.422648671	24.32293841	0.000796593	0.003548836
ENSG00000134259	NGF	3.399854215	-0.549540116	25.36787828	0.000689782	0.003181484
ENSG00000134817	APLNR	-4.258198227	-0.247649947	24.85948006	0.000739404	0.0033573
ENSG00000134853	PDGFRA	4.081404026	5.95838639	21.85243957	0.001141724	0.004641979
ENSG00000135148	TRAFD1	0.642255052	5.148134146	23.40091836	0.000908076	0.003910356
ENSG00000135363	LMO2	2.747968545	2.344417466	21.57282602	0.001191437	0.004790696
ENSG00000135436	FAM186B	-2.177786847	-0.926335242	24.61844874	0.000764452	0.003443674
ENSG00000135519	KCNH3	3.629569362	2.410128314	23.32363129	0.000918262	0.003943582
ENSG00000136122	BORA	-2.060530204	3.407190011	24.83401129	0.000742003	0.003364645
ENSG00000136240	KDELR2	1.167873532	7.508395451	23.39744999	0.00090853	0.003910356
ENSG00000136709	WDR33	-0.576638719	6.408372983	23.58791667	0.000883995	0.003837201
ENSG00000136738	STAM	0.723498501	5.506845444	21.80554328	0.001149882	0.004665167
ENSG00000136826	KLF4	-3.123743266	4.951512014	21.9218006	0.001129787	0.004609544
ENSG00000137094	DNAJB5	1.72005287	4.573907828	24.97806487	0.000727449	0.00332262
ENSG00000137106	GRHPR	0.619782758	6.38714566	24.38503832	0.000789704	0.00352272
ENSG00000137497	NUMA1	-0.774532185	8.247154812	22.19403641	0.001084386	0.004469509
ENSG00000137770	CTDSPL2	-0.928778968	6.239322562	22.47273141	0.001040198	0.004336899
ENSG00000137960	GIPC2	2.854469745	-0.417041121	23.47664751	0.000898228	0.003878186
ENSG00000138029	HADHB	0.815394008	6.768533185	25.25013107	0.000700903	0.003227352
ENSG00000138160	KIF11	-3.106099537	6.344864384	22.54551459	0.001029023	0.004299453
ENSG00000138356	AOX1	3.126158132	1.069987611	21.79751893	0.001151285	0.004668098
ENSG00000138821	SLC39A8	1.077009496	2.754422406	22.69469047	0.001006573	0.004231432
ENSG00000139410	SDSL	2.11162646	1.704025046	25.01156837	0.000724115	0.003311997
ENSG00000139618	BRCA2	-2.326720535	4.59113175	23.60826255	0.000881423	0.003829735
ENSG00000139746	RBM26	-0.677235676	6.646182274	24.43331221	0.000784398	0.003510471
ENSG00000139990	DCAF5	0.700967446	6.455945369	22.7094489	0.001004385	0.004223528
ENSG00000140157	NIPA2	0.876532325	5.84339182	22.87379311	0.000980406	0.004158387
ENSG00000140199	SLC12A6	0.809133543	4.49910906	21.46286768	0.00121171	0.004854272
ENSG00000140262	TCF12	-0.999580579	8.090602581	25.07653865	0.000717701	0.003285425
ENSG00000140350	ANP32A	-1.232359705	7.20900095	25.08409101	0.00071696	0.003283653
ENSG00000140374	ETFA	0.883385222	6.514155393	23.38370312	0.000910333	0.003915658
ENSG00000140557	ST8SIA2	1.446173653	4.274984227	22.23589977	0.001077604	0.004456
ENSG00000140830	TXNL4B	-0.868598911	3.307889645	22.6267597	0.001016721	0.004262336
ENSG00000141198	TOM1L1	-1.049851945	4.482811538	25.50000336	0.000677558	0.003138059
ENSG00000141505	ASGR1	-1.84545817	1.259736724	24.00548252	0.000832982	0.003665709
ENSG00000141959	PFKL	0.685342523	6.916577119	22.59503087	0.001021504	0.004274548
ENSG00000141965	FEM1A	1.005450173	5.910579829	23.36338255	0.000913006	0.003925924
ENSG00000142102	PGGHG	-1.627286108	4.771140118	21.93481555	0.001127564	0.004604474
ENSG00000142156	COL6A1	1.301173279	8.703884997	21.85005921	0.001142136	0.004641979
ENSG00000142192	APP	1.303386289	9.018316036	22.12586373	0.001095543	0.004506014
ENSG00000142453	CARM1	-0.967686369	5.459949779	25.56237496	0.00067188	0.003119898
ENSG00000142611	PRDM16	-3.96754484	3.354507962	24.6740065	0.000758587	0.003424003
ENSG00000143033	MTF2	-1.261448308	6.069493627	25.27399592	0.000698631	0.003219053
ENSG00000143127	ITGA10	3.059709087	2.11916429	22.79723486	0.000991488	0.004188556
ENSG00000143147	GPR161	-0.960176833	4.441854663	21.97315375	0.001121047	0.004582064
ENSG00000143498	TAF1A	-1.249082659	2.961301226	24.05630236	0.000827022	0.003648846
ENSG00000143641	GALNT2	1.698132563	7.293221381	22.99465408	0.000963217	0.004100696
ENSG00000143643	TTC13	1.614429581	5.102048401	25.61961958	0.00066672	0.003102237
ENSG00000143756	FBXO28	0.644562882	5.4892879	22.36033393	0.001057749	0.004395379
ENSG00000143815	LBR	-2.040245219	6.439136662	24.85011879	0.000740358	0.003358297
ENSG00000143847	PPFIA4	1.294693168	6.745804424	25.62693041	0.000666064	0.00310129
ENSG00000143862	ARL8A	0.964623596	4.475536602	22.37022699	0.00105619	0.004392892
ENSG00000144028	SNRNP200	-0.770723448	7.932123693	23.24706031	0.000928492	0.003975072
ENSG00000144357	UBR3	0.795545162	6.892798912	21.59290334	0.00118778	0.004780746
ENSG00000144535	DIS3L2	-0.809217402	4.777121076	22.03798641	0.001110132	0.004549649
ENSG00000144619	CNTN4	-2.732951611	0.980214057	22.85377809	0.000983288	0.004166748
ENSG00000144867	SRPRB	1.131649436	5.847130405	22.05538519	0.001107224	0.004541659
ENSG00000145012	LPP	1.205861747	7.237480484	25.30399299	0.000695788	0.003207033
ENSG00000145247	OCIAD2	1.565694552	3.036616671	24.11201553	0.000820548	0.003628452
ENSG00000145358	DDIT4L	1.57753259	3.315030283	23.5864853	0.000884177	0.003837201
ENSG00000145604	SKP2	-1.315542054	7.253584626	22.80433715	0.000990453	0.004185474
ENSG00000145703	IQGAP2	-3.473308043	2.487557359	24.09801418	0.000822169	0.00363295
ENSG00000145817	YIPF5	1.06360941	6.240357747	24.8768134	0.000737642	0.003352953
ENSG00000145996	CDKAL1	-0.643948299	4.932114841	23.63628984	0.000877894	0.00381717
ENSG00000146067	FAM193B	-0.894449472	5.151218257	23.99109551	0.000834679	0.003669644
ENSG00000146409	SLC18B1	-1.413805324	3.754749069	23.16841227	0.000939146	0.004013165
ENSG00000147130	ZMYM3	-1.244802148	6.286111128	22.66750402	0.001010619	0.004240645
ENSG00000147536	GINS4	-1.95384992	4.31130054	24.64395776	0.000761752	0.003436027
ENSG00000147874	HAUS6	-1.187390253	5.817301084	24.80066923	0.000745422	0.003374572
ENSG00000148468	FAM171A1	-0.645135897	5.791348799	22.78820021	0.000992806	0.004190322
ENSG00000148660	CAMK2G	0.803363334	5.378580145	25.53997642	0.000673912	0.003128276
ENSG00000148680	HTR7	2.567952643	2.753595655	23.66603473	0.000874167	0.003804236
ENSG00000149599	DUSP15	-3.984036804	-0.21136102	23.33394097	0.000916895	0.003940179
ENSG00000149600	COMMD7	0.691178134	4.362893153	22.07262585	0.001104353	0.004534133
ENSG00000149636	DSN1	-1.74214918	4.120521642	21.81474593	0.001148275	0.004660028
ENSG00000150551	LYPD1	1.149996041	3.116845486	22.47885772	0.001039252	0.004334271
ENSG00000150867	PIP4K2A	0.775040806	5.284817365	24.62845967	0.000763391	0.003441155
ENSG00000151135	TMEM263	1.106599479	6.935069674	21.45073258	0.001213973	0.004860499
ENSG00000151240	DIP2C	1.011353085	6.433347843	25.52021663	0.000675712	0.003134506
ENSG00000151466	SCLT1	-1.023873431	4.46935042	23.32960026	0.00091747	0.003941416
ENSG00000151617	EDNRA	2.247652489	6.140006585	22.81813183	0.000988448	0.004179574
ENSG00000151729	SLC25A4	2.33087147	5.971584433	25.14726341	0.000710798	0.003261967
ENSG00000152582	SPEF2	-1.459428337	3.06232945	24.55826178	0.000770868	0.003462348
ENSG00000152661	GJA1	1.555013932	7.169127852	23.04230403	0.000956541	0.004078606
ENSG00000153179	RASSF3	1.261595242	6.284624243	22.62243834	0.001017371	0.004263757
ENSG00000154127	UBASH3B	2.006369082	4.315934726	22.7662812	0.000996012	0.004198617
ENSG00000154582	ELOC	1.317935031	5.592132554	21.74203716	0.001161044	0.00469656
ENSG00000154832	CXXC1	-0.933844627	4.443155691	24.97364664	0.00072789	0.00332262
ENSG00000154889	MPPE1	0.858858167	3.66627535	22.68040794	0.001008696	0.004233871
ENSG00000155592	ZKSCAN2	-1.036965606	4.946363954	24.41687744	0.0007862	0.003511982
ENSG00000155966	AFF2	-2.118497808	4.03981748	25.07526664	0.000717826	0.003285425
ENSG00000156535	CD109	1.878697963	5.062537017	23.95688399	0.000838731	0.003682737
ENSG00000156983	BRPF1	-0.800287445	4.440164722	24.80626849	0.000744846	0.003373079
ENSG00000157064	NMNAT2	2.597340229	1.864175849	24.8741914	0.000737908	0.003352953
ENSG00000157368	IL34	2.319947945	1.195122438	22.99973817	0.000962502	0.004098925
ENSG00000158125	XDH	2.536380398	0.929570262	25.60893048	0.00066768	0.003103545
ENSG00000159674	SPON2	2.478311397	2.027765772	21.54846987	0.001195892	0.004801941
ENSG00000160117	ANKLE1	-2.646240609	1.231703863	21.73400459	0.001162465	0.004699537
ENSG00000160208	RRP1B	-0.79170487	6.502913444	25.64339854	0.00066459	0.00309653
ENSG00000160305	DIP2A	-0.90461632	5.436537964	24.24939634	0.000804847	0.003577475
ENSG00000160613	PCSK7	0.757511618	5.452839561	22.75794944	0.000997234	0.004202477
ENSG00000160633	SAFB	-0.68302244	5.739299825	23.53268479	0.000891026	0.003858017
ENSG00000160953	PWWP3A	-0.822222051	5.875869312	21.71168061	0.001166426	0.004711384
ENSG00000161091	MFSD12	1.338127591	5.006410822	22.22333294	0.001079635	0.004460091
ENSG00000161203	AP2M1	1.229876673	7.854592137	21.81734406	0.001147822	0.004660028
ENSG00000161800	RACGAP1	-1.968645704	5.497321943	24.14287696	0.000816989	0.003618545
ENSG00000161960	EIF4A1	-1.431733016	4.640944607	22.86164618	0.000982154	0.004164514
ENSG00000162607	USP1	-1.831431877	6.456011495	25.18660455	0.000706994	0.003251034
ENSG00000162687	KCNT2	-2.214343977	4.419153928	25.64867029	0.000664119	0.00309644
ENSG00000162944	RFTN2	-1.323243089	4.045070053	24.80849288	0.000744618	0.003373079
ENSG00000163131	CTSS	2.252107593	1.585663736	22.8431129	0.000984828	0.004170268
ENSG00000163257	DCAF16	-0.651222896	6.138727571	21.86274435	0.001139941	0.004638554
ENSG00000163328	GPR155	1.52786871	4.375388233	23.44496352	0.000902332	0.00389223
ENSG00000163681	SLMAP	0.633611988	5.919471917	22.84204934	0.000984982	0.004170268
ENSG00000163714	U2SURP	-0.8335405	7.47597056	23.42667644	0.000904712	0.00390004
ENSG00000163833	FBXO40	7.563028101	1.512995117	22.0570645	0.001106944	0.004541659
ENSG00000164051	CCDC51	1.056800311	3.847548403	22.34055148	0.001060876	0.004404368
ENSG00000164056	SPRY1	-1.312842814	5.559180611	22.64151424	0.001014506	0.004254351
ENSG00000164081	TEX264	0.950677433	4.315910487	22.64323386	0.001014249	0.004254351
ENSG00000164093	PITX2	-2.031142964	7.522673922	22.44018467	0.001045243	0.004352643
ENSG00000164099	PRSS12	2.371833578	3.942233982	22.83016318	0.000986703	0.004174769
ENSG00000164292	RHOBTB3	0.842703359	8.294724491	24.07352255	0.000825014	0.003642331
ENSG00000164405	UQCRQ	1.042660038	6.51891806	22.9657544	0.000967293	0.004112944
ENSG00000164649	CDCA7L	-1.813725189	4.697888864	23.96913428	0.000837277	0.003678709
ENSG00000164659	KIAA1324L	-0.859367573	5.226284679	23.14805324	0.000941928	0.0040238
ENSG00000164989	CCDC171	-1.295615601	3.9587719	22.51179806	0.001034181	0.004316383
ENSG00000165474	GJB2	5.641551775	2.905627393	21.44689959	0.001214689	0.004861947
ENSG00000165527	ARF6	0.896890697	4.948968272	22.92875898	0.000972542	0.004130143
ENSG00000166016	ABTB2	2.182249994	3.41103038	24.17966246	0.000812771	0.003603353
ENSG00000166261	ZNF202	-0.973056599	4.413719256	24.40144129	0.000787896	0.003518089
ENSG00000166292	TMEM100	-2.152295642	1.530919067	24.99155026	0.000726105	0.003318887
ENSG00000166341	DCHS1	-1.960971571	6.354909177	24.24000401	0.000805909	0.003579874
ENSG00000166398	KIAA0355	-0.80482818	5.010266036	23.68198242	0.000872177	0.003797986
ENSG00000166401	SERPINB8	2.496389452	2.360393366	22.35079708	0.001059255	0.004399154
ENSG00000166439	RNF169	-0.819230981	6.039699096	22.71629327	0.001003372	0.004222424
ENSG00000166831	RBPMS2	-3.351321988	-0.509876517	23.59659362	0.000882897	0.003834926
ENSG00000166965	RCCD1	-1.475099987	3.561990257	22.41562929	0.00104907	0.004367251
ENSG00000167123	CERCAM	1.585283694	5.50649575	22.78435578	0.000993367	0.004191332
ENSG00000167553	TUBA1C	1.675290511	7.095042584	24.72486696	0.000753267	0.003403348
ENSG00000167654	ATCAY	-3.494643915	0.474413965	21.78977263	0.001152641	0.004670837
ENSG00000167785	ZNF558	-1.24262621	5.436385944	24.12874176	0.000818617	0.003621079
ENSG00000168071	CCDC88B	-2.011112395	-0.111644033	21.8153433	0.001148171	0.004660028
ENSG00000168243	GNG4	-2.223445603	0.410452252	21.78121802	0.001154142	0.004675535
ENSG00000168273	SMIM4	1.1278106	2.730361477	25.49431525	0.000678079	0.003138059
ENSG00000168411	RFWD3	-1.204146264	5.26498332	21.99312964	0.00111767	0.004572347
ENSG00000168807	SNTB2	0.726456394	5.745718142	22.04923109	0.001108252	0.004543302
ENSG00000168813	ZNF507	-0.878323763	5.030002222	24.51302861	0.000775733	0.003478498
ENSG00000168952	STXBP6	-1.035685362	4.048982624	21.86366738	0.001139781	0.004638554
ENSG00000168994	PXDC1	1.877706746	4.580289506	25.62177538	0.000666526	0.003102237
ENSG00000169375	SIN3A	-1.324830286	5.897340654	21.49089989	0.001206502	0.004837897
ENSG00000169490	TM2D2	1.022583278	4.74692572	25.65338809	0.000663698	0.003095529
ENSG00000169599	NFU1	0.711040648	3.992893384	23.72841156	0.000866415	0.003783403
ENSG00000169683	LRRC45	-1.536396126	3.082550962	24.92067222	0.000733205	0.003337174
ENSG00000169925	BRD3	-0.80882379	5.773983726	22.13344055	0.001094296	0.004503587
ENSG00000169991	IFFO2	1.028849327	3.953263371	23.36044642	0.000913393	0.003926357
ENSG00000170340	B3GNT2	1.358312795	3.909020374	23.22982481	0.000930814	0.003982526
ENSG00000170421	KRT8	2.32731998	4.651026987	25.16485212	0.000709094	0.003257417
ENSG00000171236	LRG1	-2.767143725	-0.541155203	23.31298142	0.000919677	0.003947186
ENSG00000171320	ESCO2	-3.194503803	4.075650715	24.55185342	0.000771555	0.003462348
ENSG00000171621	SPSB1	2.709639993	4.173288731	23.19785174	0.00093514	0.003998542
ENSG00000171824	EXOSC10	-0.654522636	5.980718342	24.60557825	0.000765818	0.003447565
ENSG00000172346	CSDC2	2.132994192	4.799668975	24.68651317	0.000757275	0.003419204
ENSG00000172382	PRSS27	-2.055391466	0.43352132	22.52787802	0.001031717	0.004309399
ENSG00000172461	FUT9	-3.611040499	-0.616443416	24.49014925	0.000778208	0.00348504
ENSG00000173114	LRRN3	-2.242916442	4.633193627	22.26598764	0.001072762	0.004440275
ENSG00000173218	VANGL1	1.116275468	3.691307448	23.84719863	0.000851884	0.003728558
ENSG00000173258	ZNF483	-1.637000188	3.012161913	23.55788718	0.000887809	0.003847734
ENSG00000173692	PSMD1	1.04440104	7.572633659	21.92270648	0.001129632	0.004609544
ENSG00000174099	MSRB3	0.938255982	5.512561999	25.5221123	0.000675539	0.003134506
ENSG00000174306	ZHX3	0.933189397	5.77595066	25.11979466	0.00071347	0.003270943
ENSG00000174718	RESF1	-1.096947212	5.756698158	24.87129492	0.000738202	0.003352953
ENSG00000174891	RSRC1	-0.848140012	4.847160432	24.27096953	0.000802415	0.003568977
ENSG00000175040	CHST2	2.869840786	3.158659481	24.9206189	0.000733211	0.003337174
ENSG00000175073	VCPIP1	0.619315162	5.3954346	21.54680444	0.001196197	0.004801941
ENSG00000175130	MARCKSL1	-0.819567461	7.137832172	21.70517889	0.001167582	0.004714668
ENSG00000175137	SH3BP5L	0.91632295	5.074183412	22.56986427	0.001025317	0.004287888
ENSG00000175938	ORAI3	1.554692192	2.359299798	21.55896737	0.001193969	0.004795806
ENSG00000176261	ZBTB8OS	1.120003215	4.351384228	25.37978365	0.000688669	0.003178491
ENSG00000176444	CLK2	-0.901272556	4.927222521	23.42933289	0.000904365	0.003899774
ENSG00000176714	CCDC121	-1.476403078	1.537090553	23.63564815	0.000877974	0.00381717
ENSG00000176771	NCKAP5	1.924078136	2.832887187	23.87566501	0.000848447	0.003715882
ENSG00000177239	MAN1B1	1.083631769	5.986228391	23.98390501	0.000835528	0.003672203
ENSG00000177283	FZD8	-1.694379837	4.081498688	25.31314973	0.000694924	0.003204123
ENSG00000177570	SAMD12	2.521851468	0.412720639	24.55324487	0.000771405	0.003462348
ENSG00000177951	BET1L	0.832939847	4.624538289	25.50321416	0.000677264	0.003138059
ENSG00000178741	COX5A	0.818363704	5.691516068	21.71310638	0.001166172	0.004711384
ENSG00000178999	AURKB	-3.521715419	4.511942061	22.22215411	0.001079825	0.004460091
ENSG00000179295	PTPN11	0.851856388	7.784478926	24.41621673	0.000786272	0.003511982
ENSG00000179299	NSUN7	-3.291634724	1.402903815	22.0854617	0.001102221	0.004528051
ENSG00000179869	ABCA13	2.607437179	0.382478302	24.38770734	0.000789409	0.00352272
ENSG00000180353	HCLS1	3.275246842	0.763011573	23.03649572	0.000957352	0.004080794
ENSG00000180398	MCFD2	1.778815184	7.482486727	24.09351236	0.000822691	0.003633245
ENSG00000181007	ZFP82	-1.196311455	3.300581691	22.10905651	0.001098315	0.004516062
ENSG00000181090	EHMT1	-0.831248853	5.828163653	23.24854107	0.000928293	0.003975072
ENSG00000181704	YIPF6	0.622785163	5.886651609	25.61298454	0.000667315	0.003103545
ENSG00000181830	SLC35C1	1.221745333	3.140887982	22.29821337	0.001067605	0.00442427
ENSG00000181896	ZNF101	-1.012796374	2.989860482	22.18374738	0.001086061	0.004474217
ENSG00000182372	CLN8	1.048415745	4.835952854	22.147183	0.001092039	0.004495647
ENSG00000182473	EXOC7	0.694462821	7.17492734	21.57153296	0.001191673	0.004790696
ENSG00000182492	BGN	1.559445758	3.65988368	24.13062994	0.000818399	0.003621079
ENSG00000182551	ADI1	1.399840645	5.632769556	24.30542759	0.000798549	0.003555164
ENSG00000182700	IGIP	2.022058839	2.16063409	22.85686168	0.000982843	0.004166151
ENSG00000182809	CRIP2	2.511401159	5.287425947	21.7473364	0.001160107	0.004694156
ENSG00000182979	MTA1	-1.212891268	5.829495721	24.33035015	0.000795767	0.003546308
ENSG00000183735	TBK1	0.797326545	5.012579309	22.10348682	0.001099235	0.004518492
ENSG00000183808	RBM12B	-0.803157625	5.999803329	25.14033932	0.000711471	0.00326396
ENSG00000184432	COPB2	1.20224267	7.802575974	21.90214672	0.001133154	0.004619908
ENSG00000184661	CDCA2	-2.553521271	4.385504209	22.56057529	0.001026729	0.004292483
ENSG00000184675	AMER1	-1.229567231	4.931525589	23.92560357	0.000842456	0.003695547
ENSG00000185052	SLC24A3	-1.271890707	4.403863615	22.40306681	0.001051034	0.0043741
ENSG00000185155	MIXL1	-3.490476092	-0.48729367	24.65766144	0.000760307	0.003430636
ENSG00000185158	LRRC37B	-1.399911455	3.005301033	24.4274211	0.000785043	0.003511183
ENSG00000185201	IFITM2	1.568965377	4.666099207	22.01977765	0.001113184	0.00455717
ENSG00000185324	CDK10	-0.991689346	4.855332133	21.79856346	0.001151102	0.004668098
ENSG00000185624	P4HB	1.478270013	8.779247373	22.20833311	0.001082064	0.004465006
ENSG00000185669	SNAI3	4.789190363	0.845146488	24.87230935	0.000738099	0.003352953
ENSG00000186439	TRDN	4.488888373	5.978125878	23.99623507	0.000834072	0.003668226
